text,label
"#شموخ_القيادة 
#شغالات_للتنازل
#خادمه_للتنازل 
#عاملة_منزلية 
#عاملة_للتنازل
يعلن  مكتب رواد الثقة يوجد عاملات",0
"للبيع شقة تمليك في مجمع سكني في ضاحية صباح السالم المساحة م ، عبارة عن  غرف  غرفه خادمه   حمامات  مطبخ",0
_ لاحل لمشكلة الخدم إلا ما كتبته سابقاً ولأكثر من مرة  حكومات دول العمالة هي من تكفل رعاياها عندنا طوال مد,0
"#خادمات_للتنازل 
#خادمه_للتنازل          
#للتواصل#اتصال#وتساب",0
وتبعا لنصيحة أحد الحكماء قرر أن يدعو بنات المنطقة جميعا لكي يجد الأجدر بينهنعندما سمعت امرأة عجوز وهي خادمة في الق,0
"خادمه فلبينيه مسيحيه للتنازل
جديده لها شهر  العمر ٤٥ الراتب ١٥٠٠
ممتازه بالتنظيف و الغسيل و تعرف طبخ بسيط وحابته",0
"#شغالات_بالرياض بالشهر واليوم بالساعه  ، هناك بعض الشغالات اللواتي يفضلن العمل بنظام الساعة ، بعضنا بعض الشغالات وب",0
"ألفاظ مثل ""شغالةعاملة"" عنصرية جدًا!!
حالها من حال ""أسمر"" على الشخص ""الأسود""
أو ""ذو الهمة"" على الشخص ""ال",0
وماالمانع انت ترتاح بعد لجلسه على الجهاز من الساعه ٩ص إلى الساعه ٢٣٠م وقد تي,0
"يوجد لدي خادمة اوغنديه 
تم اعطائها اول جرعة من المطعوم والجرعة الثانية بتاريخ 
هل هناك حجز فندقي لها",0
في الماضي كان مكان المرأة اما السرير او المطبخ ولكنها الان في كل مكان وخاصة في القلب والعيون ولكن للأسف هم يريدون,0
_ لا بناتها وش يصير لو كل وحده شهر او سبوع مع امها حتى لو فيه خادمه والام تحتاج رعايه مو شرط يشلونها بيتهم,0
سلام عليكم  ارجو الافاده عن العماله اللي عندهم خروج وعوده من اندونيسا هل بيتم تجديد الخروج والعوده تل,0
"🛑 فيلا للبيع حي الربوة مؤثثة 🛑
شارع ٥٠ 
حوش  صالتين  مصعد  مطبخ خمس غرف نوم  غرفة سائق  غرف خادمة  ملحق  مد",0
"_ ابنها يقوم باحضار خادمة خصيصا
 لها وتكون في البيت عنده 
لانه من الصعب جدا أن تبقى عند ابنتها ويصرف عليها",0
"ماترتاح نفسيتي الا اذا البيت مافيه شغالهرغم التعب من شغل البيت  بسبب العمل 
عادي اترك بنتي مع اخوا",0
#عاملات #خادمة_منزلية #شغاله #شغالات_للتنازل #عاملات_تنازل #خادمة #خدامه #عاملة_للتنازل #خادمه_فلبينيه,0
#عاملات #خادمة_منزلية #شغاله #شغالات_للتنازل #عاملات_تنازل #خادمة #خدامه #عاملة_للتنازل #خادمه_فلبينيه,0
#عاملات #خادمة_منزلية #شغاله #شغالات_للتنازل #عاملات_تنازل #خادمة #خدامه #عاملة_للتنازل #خادمه_فلبينيه,0
#عاملات #خادمة_منزلية #شغاله #شغالات_للتنازل #عاملات_تنازل #خادمة #خدامه #عاملة_للتنازل #خادمه_فلبينيه,0
#عاملات #خادمة_منزلية #شغاله #شغالات_للتنازل #عاملات_تنازل #خادمة #خدامه #عاملة_للتنازل #خادمه_فلبينيه,0
#عاملات #خادمة_منزلية #شغاله #شغالات_للتنازل #عاملات_تنازل #خادمة #خدامه #عاملة_للتنازل #خادمه_فلبينيه,0
#عاملات #خادمة_منزلية #شغاله #شغالات_للتنازل #عاملات_تنازل #خادمة #خدامه #عاملة_للتنازل #خادمه_فلبينيه,0
_ السلام عليكم عندي خادمه عندها خروج نهائي وبتسافر على كينيا وهي ماحصنة بجرعتين هل تحتاج الى  قبل ا,0
شقق تمليك جديدة بحي النخيل بمدينة جدة مكونة من  غرف  صالة  غرفة خادمة   دورات مياه  التشطيب ممتاز ويوجد ضمان,0
عندي خادمة اصدرت إقامة وحاولت أطبعها وأرسلها عن طريق البريد من أبشر لكن رفضت ولم يتم توصيلها لمشكل,0
"صباح الخير
عندي خادمة اصدرت إقامة وحاولت أطبعها وأرسلها عن طريق البريد من أبشر لكن رفضت ولم ي",0
"يوجد عاملات جميع الجنسيات بجميع المدن
يوجد سيرلنكيه بالرياض نقل كفاله بسعر مناسب
يوجد كينيه بالطايف نقل كفاله",0
"يوجد عاملات جميع الجنسيات بجميع المدن
يوجد سيرلنكيه بالرياض نقل كفاله بسعر مناسب
يوجد كينيه بالطايف نقل كفاله",0
"_ يوجد عاملات جميع الجنسيات بجميع المدن
يوجد سيرلنكيه بالرياض نقل كفاله بسعر مناسب
يوجد كينيه بالطايف ن",0
"#شغالات_للتنازل
#خادمه_للتنازل 
#عاملة_منزلية 
#عاملة_للتنازل
يعلن  مكتب رواد الثقة للتنازل
إذا كان عندك خادمه",0
"#مدينه_تحبها_كثير 

#شغالات_للتنازل
#خادمه_للتنازل 
#عاملة_منزلية 
#عاملة_للتنازل
يعلن  مكتب رواد الثقة للتنازل",0
"#يوم_الاخت_العالمي 

#شغالات_للتنازل
#خادمه_للتنازل 
#عاملة_منزلية 
#عاملة_للتنازل
يعلن  مكتب رواد الثقة للتناز",0
"#ام_فيحان_الدوسري 

#شغالات_للتنازل
#خادمه_للتنازل 
#عاملة_منزلية 
#عاملة_للتنازل
يعلن  مكتب رواد الثقة للتنازل",0
"#جبر_الخواطر 

#شغالات_للتنازل
#خادمه_للتنازل 
#عاملة_منزلية 
#عاملة_للتنازل
يعلن  مكتب رواد الثقة للتنازل
إذا",0
"#شموخ_القيادة 

#شغالات_للتنازل
#خادمه_للتنازل 
#عاملة_منزلية 
#عاملة_للتنازل
يعلن  مكتب رواد الثقة للتنازل
إذا",0
"يوجد سيرلنكيه بالرياض نقل كفاله بسعر مناسب
يوجد كينيه بالطايف نقل كفاله

#خادمه_للتنازل #شغاله #خادمه
#عامله_منزليه",0
"يوجد سيرلنكيه بالرياض نقل كفاله بسعر مناسب
يوجد كينيه بالطايف نقل كفاله

#خادمه_للتنازل #شغاله #خادمه
#عامله_منزليه",0
"شقه للايجار في مدينه صباح الاحمد 
بقطاع 
٣ غرف ، ٣ حمامات 
وحده ماستر و٢ بينهم حمام
مطبخ ، غرفه خادمه بحمامها
مدخ",0
"يوجد سيرلنكيه بالرياض نقل كفاله بسعر مناسب
يوجد كينيه بالطايف نقل كفاله

#خادمه_للتنازل #شغاله #خادمه
#عامله_منزليه",0
"يوجد سيرلنكيه بالرياض نقل كفاله بسعر مناسب
يوجد كينيه بالطايف نقل كفاله

#خادمه_للتنازل #شغاله #خادمه
#عامله_منزليه",0
"يوجد سيرلنكيه بالرياض نقل كفاله بسعر مناسب
يوجد كينيه بالطايف نقل كفاله

#خادمه_للتنازل #شغاله #خادمه
#عامله_منزليه",0
"وعرفتك نيتك طيبة تمنيتي ليا أكتر من بعد ما تمنى  يعطوني  خمسمئة دينار، قنطار شعير و ناقة و بعير و خادمة",0
_  فعلا نفس الشاب اللي يتزوج الشابه وهو يعتقدها خادمه بخدمة  نجوم وأم وأب لاابناءهم ووو,0
"شقة جديده مكونه من مجلس ومقلط ودورة مياه بمغاسل وصالة ومطبخ وغرفتين نوم وحمام وغرفة غسيل وغرفة خادمه

التواصل عبر ا",0
اريد خادمه للتنازل ارجو التواصل معي واتس اب,0
هل لديك خادمه للتنازل,0
"حتى جاءتني جارتي تعرض علي الزواج من مقاول يسكن بجوارنا، أرمل ولديه أربعة أطفال، بشرط أن أوافق على خدمتهم، وألا يكون",0
يا اخوان ماني قادر اتواصل عبر التلفون او ابشر مع اي ادارة تابعه لكم ببلغ عن خادمه هاربه,0
بعد الأعمال الإنشائية لغرف السحب في بنك مسقط  فرع لوى  يعاني ذوو الإعاقة من تكليف وحاجة هذه الفئة من إنجاز معاملا,0
"ع فكره رسميا  ذوي الاحتياجات الخاصه مرفوضه،،، انما المعاقين او ذوو الاعاقه،،، لانهم اعتبروا كل شخص يُعتبر له احتياجات خاصه",0
الطلبة ذوو الإعاقة قضيتنا لم تحل ونرفض أن نتحول إلى متسولين,0
بعد الأعمال الإنشائية لغرف السحب في بنك مسقط  فرع لوى  يعاني ذوو الإعاقة من تكليف وحاجة هذه الفئة من إنجاز معاملا,0
بعد الأعمال الإنشائية لغرف السحب في بنك مسقط  فرع لوى  يعاني ذوو الإعاقة وكبار السن من تكليف وحاجة هذه الفئة من إ,0
"اللهم ارحم ضعفهم وتول أمرهم برحمتك ولطفك وتدبيرك 
أين دور وزارة الصحة وزارة التنمية وهيئة رعاية ذوي الإعاقة ووزار",0
"ع فكره رسميا  ذوي الاحتياجات الخاصه مرفوضه،،، انما المعاقين او ذوو الاعاقه،،، لانهم اعتبروا كل شخص يُعتبر له احتياجات خاصه",0
"الطلبة ذوو الإعاقة قضيتنا لم يتم حلها، ونرفض أن نتحول إلى متسولين للمطالبة بحقوقنا",0
"الطلبة ذوو الإعاقة قضيتنا لم يتم حلها، ونرفض أن نتحول إلى متسولين للمطالبة بحقوقنا",0
"انمي ونبييييسون تمطيط
الانمي ذا عندي معاه مشاكل لليل يكفي ان حسابي مبند بسببه

المهم
الانمي باختصار كان ممتاز صار",0
"البايرة في موية المحيطات بتنفرض ثم بتهترب
في مثناة الكرة الأرضية وبتطفي نواة الارض اللي
ترجل درجة حرراتها ٦٠٠٠ °",0
"والفهد قال ارقوبو للي بعد مترسيً في بحره
البضاعه البايره لا أحد يسوي جمركلها
رحم الله ابو السياسه وراعيها",0
"#الظلاميون_في_بغداد 
يعودون بالعراق القهقري عشرات السنين إلى الوراء مع ثلاثية إلإستعمار المتكوّنة من الجهل،والفقر،",0
"من تمثل وطنها في أولمبياد عالمي بطلة، من تتجاهل الأصوات المحبطة بطلة، ومن تكسر الحواجز التي وضعها الظلاميون على الم",0
"تلك الصفعة كانت المسمار الذي دقه #تنظيم_الأخوان بنعشه في #تونس
هكذا يهاب الظلاميون قوة #المرأه
يهابون وعيها 
صفعة ق",0
"جرب الإصلاحيون كل الطرق
ولكن الظلاميون وقفوا ضدهم في كل طريق 
تخلوا فانقلبوا عليهم
تصدروا فانقلبوا عليهم 

إنه",0
كل الحب و التضامن و المساندة للعزيز ناصر دشتي في محنتهِ و شدتهِ هو إنسان مسالم لا يحمل أي فكر يفرض بالقوة و الته,0
"لم تكن تحبه ولم تقتنع به من قلبها مُنذ البداية ولكنها كانت تخشى كلمة ""عانس"" فتزوجته 
ولم تعد تطيقه ولكنها كانت تخ",0
لو سمحت انا ابي شغاله ب الشهر وتكون فلبينيه او اندونيسيه او سريلنكيه او بنغاليه,0
بتتزوج فلبينيه!!!!!,0
_ ممكن فلبينيه؟,0
_ جيبلك شغالة فلبينية,0
"السلام عليكم
عندي عاملة فلبينية بتسافر خروج نهائي
هل مسموح الترانزيت بدبي لغير المواطنين",0
"عاملات ل #منزلك من #منزلك 🌟

عن طريق الدخول علي موقعنا



🇸🇦🇸🇦🇸🇦🇸🇦

#عاملات_منزليه",0
فاتني البثثثث و انا من زمان انتظره و حتى اليوم الصباح اقول لفوفه  يارب يحدث بس بدل التحديث بث!! حظي دوم طا,0
__ نغني لفوفه أكيد,0
"حسن البنا متاسلم 
الاخوان طلاب سلطة فقط قلك ج هاد النفس !!! 
صحيح العباد  وعطلو اغلب النصوص 
وجعلوه",0
لا ماهو في حاجات ثابتة يعني انا مبحبش احمد خالد توفيق بس قولتلك انه كاتب شاطر جدا وانا وقت ماكنت بتعلم,0
"_ هذا هراء لدينا مليون مقاتل علي قلب،رجل واحد مصري وفقط لا فرق،في الرين او الشكل او الجنس المقاتل ال",0
"انا وابن عمي على الغريب وانا واخوي على ابن عمي 
الاسلام ماله خص في الاستعداء ياألي
انت مسلم وكافيني شرك",0
_  مشكلة والله لان بوجهة نظري الوحدة اذا مارجع للممتاز الموسم الجاي ما اتوقع راح يرجعله لسنوات,0
"_ الغيت ترشيحي بتاريخ ١٢٤
بلغلط ورحت للجامعة بتاريخ ١٢١٦ عشان يرجعون الترشيح وقالي بنشوف اذا فيه مقع",0
"_ المالكي  الي مالجم مقتدى وعمار  بولايته الثانيه ماراح يكدر يسوي شي بهذا الوقت 
وقت الي حصل  مقعد خانو",0
عادي الاوليمبي ألي مضمش احمد عبد القادر الاوليمبي ألي كان مقعد إبراهيم عادل ع الدكه الاوليمبي ألي مديره شو,0
ستهاجرون إلى أوربا  و تلتزمون بالقانون و لا ترمون أعقاب السجائر على الأرض  و لا تدخنون في الأماكن العامة و تعبرون م,0
"#تعزية_ومواساة |

انتقل إلى رحمة الله الشيخ محمد بن مقعد آل هين السرعاء الرمثين شهران نسأل الله أن يغفر له و يرحمه",0
عطيني اياها بيسو سكاشن جديده فالحضاره ٦٠٠ مقعد,0
_ وما اكثر الإخوان حين تعدهم ولكنهم في النائبات قليل”,0
"قال الشاعر 
فرضٌ على الناس أن يتوبوا  
لكنّ تَرْكَ الذُّنوب أوجبْ 
و الصبرُ في النائبات صَعْبٌ  
لكنّ فَوْتَ الثوا",0
"كلّي بكُلك ممزوجٌ و متصل 
و النائبات التي تؤذيك تؤذيني",0
"وَلاَ خَيْرَ فِي وِدّ امْرِئٍ مُتَلَوّنٍ 

إِذَا الريحُ مَالَتْ مَالَ حَيْثُ تَمِيلُ 

وَمَا أَكْثَرَ الْإخْوَانَ",0
وقد بلغت السفاهة بإحدى النائبات حدّ الادعاء أن سيارة الإسعاف التي تقلّ جثمان الشهيد علي شبلي لم تحوِ جثمانًا بل است,0
ما أكثر الأصحاب حين تعدهم ولكنهم في النائبات قليل,0
"قال صل الله عليه وسلم الدُّنيا مَلعونةٌ ، مَلعونٌ ما فيها ؛ إلَّا ذِكْرُ اللهِ و ما والاهُ ، و عالِمًا و",0
المدلس ملعون الرقبه ٩,0
المدلس ملعون الرقبه ٦,0
المدلس ملعون الرقبه ٤,0
المدلس ملعون الرقبه ٣,0
المدلس ملعون الرقبه ٢,0
المدلس ملعون الرقبه ١,0
ذكرتني بس توفى أبوي رحت تقريبا بعدها بأسبوع أطلع دفتر عيلة جديد وإذ الموظف بالأحوال بقلي لازم تدفع عشر دنانير غرامة,0
"انشهد إني أحبك حب ملعون جدَ
يشكك الواحد بنفسه وشخصيته",0
والله ان الشوق ملعون الصلايب ؟,0
بخروج ديميرال البدلاء في الدكة روغاني و دراغوسين هذا تفكير فريق يبغى يحقق كل شيء! بعد ما كنا نقول كيليني خلاص بيرو,0
"للأسف مثل هذا كثير وانتشر بسرعة وهذا دليل بأننا أردنا إرضاء الغرب فهدمنا الأسر
يقول موظف محكمة أكثر من",0
"وصل الملك الله يرحمه

بس دخلت انستا ارون والممثل اللي معاه وهنا الصدمه ارون شاد حيله ترويج والممثل الثاني سكب سكب",0
وبعد ما طلعت اليسا من روتانا شدو حيلهم وصارو يشترو مشاهدات لاغنية ملعون حتى يحطوها بالغصب الاولى بس لن يحصل 😉,0
"الرئيس قيس سعيد قال 
اغروني بالمال ورفضت 
وانا لا املك الا اربعين دينار تونسي في جيبي
تجول الرجل في شارع بورقيبة و",0
سيناريو ملعون ههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه,0
__ ملعون خير 🤣,0
"اسألكم بالله مالفائده من هذا الحديث 
 الدنيا ملعونة ملعون ما فيها إلا ذكر الله وما والاه أو عالماً أو متعلماً؟",0
"شارب الخمر ملعون
 قال النبي محمد صلى الله عليه وسلم وآله  ""لعن الله الخمر، وشاربها ، وساقيها ، وبائعها ، ومبتا",0
ملعون 😂😂😂😂,0
ملعون,0
"جيتك وانا مشتاق و الشوق ملعون
ميت على شوفك و مسكت يدينك

حبك لعب فيني و انا فيك مجنون
اي و الله احبــك و قــلبي رهينــك",0
سبحان الله ملعون,0
والله عيب اللي قاعد يصير اهرب للنوم عشان ارتاح اقوم ملعون جدفي من الكوابيس,0
ملعون يرتوت للبنات بس,0
ملعون,0
"سمووو الاسماء بمسمياتها   شنوو ضبط وافد عربي  وبعدين معاكم  انتو  خايفين ؟
قولووو  ضبط  وافد  مصري",0
_ اتمنى ما يكون ملعون بحصى,0
"طب والله اه هرمنا جامد اوووي ♥️♥️♥️♥️♥️♥️♥️♥️♥️
كنتي وحششاني و مازلتي ملعون المسافات بجد🥺♥️🐣",0
"ع طاري التمايل نستذكر ابيات من قصيده
👇🏻👇🏻

تمايلي؟  توي تحلويت السوالف واللحون
تمايلي؟ ملعون أبو صمتٍ يضيّق مذهبك",0
وهذي مشكلتي مع فكرة الانعكاس ان بكل الاحوال حاطين له عذراذا لقيت شخص طيب قالوا انعكاسك لانك طيب واذا لقيت ملعون ق,0
صحه _صحه _صحه_كرامه_كرامه _فلوس_فلوس _فلوس ملعون ابو الحب😂😂,0
"ملعون جدف 

 #عطنا_كلام_عن_الحب",0
ملعون,0
"طيي كامك ههههههههههاى
ايه رايك بقه
امك ذنبها ايه
اديك جبت لها اللعنه لامك ده لأنك ملعون",0
اعانك الله والله ياعزيزي البيوت لاتنتهي مشاكلها الله عزوجل قال في كتابه العزيز  لقَدخلقنا الإنسان في كب,0
"نسيت نفسي ونسيت من أكون
وأعطيتك وعدبالعشق وأنا للوعود أصون
ووهبتك قلب رقيق وفي الحب حنون
وسننت من أجلك للحب قواعد و",0
ايه خلاص عاد لا تعلمون اصول الدين في دولتكم وخلهم يعيشون حياتهم مثل ما يبغون سعر ومراقص وسكر و عربد,0
__ سبحان كل الاعضاء و الناس بدت تطلع تتكلم عن الحلول بعد ما صارت مشاكل امس مع الوافدين,0
__ ___ _ ملعون ههههههههههههههههههههههههههههههههههههههههههههههههههههههه,0
ملعون,0
"_ 

خاطري من طردة اهل الحب والمقفين طايب
مرني ما مرني والذيب موته في مرده

والله ان العشق يا الاجواد مل",0
"جيتك وانا مشتاق والشوق ملعون 
ميت على شوفك ومسكت يدينك 

حبك لعب فيني وانا فيك مجنون 
ايوالله احبك وقلبي رهينك",0
"ظروفنا عيت تجينا على الكيف 
 و الحظ عاثر و الزمن لعب فينا

ياللي تدسون الردا فالسواليف
ماهمنا حكي القفا ما علينا",0
"عراقي و عن التلاعب عاد بالألفاظ 

صداموه يمثل دولة في وقتها هو رئيسها 

و الجيش اللي دخل #عراقي بأمره 

عراقي بيتم",0
لا والمسكين مسولي هديه صدقه جاريه مع أهله هههههههههههههههههههههههه نفس اللحظه عرفت أنها كذبه بس تشكرته وسلكتله  أ,0
_   غنية بحطوه هيك بس جنبا بيحطو سينغل مثل ملعون ابو العشق,0
"عن ابن مسعود رضي الله عنه قال 
قال رسول الله صلى الله عليه وسلم
الدنيا ملعونة ، ملعون ما فيها ، إلا أمراً بمعروف",0
"تارك الصلاه ملعون في الارض
تارك الصلاة ملعون في السماء",0
"روى الترمذي عن أبي مجلز أن رجلًا قعد وسط حلقة، 
فقال حذيفة ""ملعون على لسان محمد ﷺ، أو لعن الله على لسان محمد ﷺ من",0
ملعون عيونه حلوه وانا ابتليت ببلوه🤦🏻‍♀️🔥,0
علشان تمضي جواب التدريب لازم اروح مديرية الطب البيطري ف بنها وبعدين توجهني ل للي ف شبين وشبين توجهني ل كفر شبين وبع,0
"جيتك وانا مشتاق والشوق ملعون 
ميت على شوفك ومسكت يدينك 

حبك لعب فيني وانا فيك مجنون 
اي و الله احبك وقلبي رهينك ♡",0
"جيتك وانا مشتاق والشوق ملعون 
 ميت على شوفك و مسكت يدينك
😴🤭",0
"تارك الصلاه ملعون في الارض 
تارك الصلاه ملعون في السماء",0
"حتى لاننسى⬅️⬅️اول فنانه لبنانيه غنت خليجي⭐⭐
وابدعت فيه واعطت للغنيه الخليجيه حقها وساهمت في انتشارها",0
__ م افتيت هذا شي انا درسته اللعن طرد من رحمه الله هذا يوم تلعن اخوك المسلم لكن ابليس ملعون ومطرود من الجنه,0
___ ملعون😞😫,0
"""السليماني"" 
مركب سمي كيمائي من "" كلوريد الزئبق"" والدعاء به دعاء مكروه على المكروه دعوة منتشرة على ألسنة أهل الشام",0
"للبيع قلب ملعون خير لا يحب ولا يحس بس ونيس جدا ، للجادين فقط🌚",0
"المشكله ان اللي انا متاكد منه تماما
انك مش كدا
مش وحش ومش غدار ومش قاسي
ليه بتقابلني بالوش دا
ليه بتنقلي الاحساس",0
"والله ان قد لي وانا مانيب طيّب 
مونسٍ خلف الضلوع العوج جرّه

واظهر العيبه على العالم واغيّب
ضيقةٍ حطت لها فالصدر جر",0
"الدُّنيا ملعونةٌ ، ملعونٌ ما فيها ، إلا ذكرَ اللهِ و ما والاه ، و عالِمًا أو متعلمًا
الراوي  أبو هريرة و",0
"سامح الله الليالي ساعةً بك جمعتنا
———بعد ماصدقت ملعون الصلائِب في كلامه

ليتها من قبل تشرق شمسها ماعرفتنا
————فيك",0
"أمام أنوثتك ، ليس لدي أي سلطة على ذهني ، فأنا شيطان ملعون ، وأنوثتك طاغية",0
"كنت أقوي نفسي وأقول ""بعده عني خيره""لكن جت هالقصيده وتكلمت عني؟وبالأخص يوم قال حمد""عانيت بغيابك انا حيل عانيت""وكأنه",0
صرخه الم ووجع من كل قلبي صرخه ذل عشتها امس كانت لحظات كلها ذل ما بدي اذكر المكان حكلو كلمتين بس جوابك مش عنا روحت ا,0
ملعون عيونو حلوه 🥵🥵🥵🥵,0
"قبل أمس أخذت قرار قاطع بأني أترك القهوة بسبب الخفقان لكن والله ماكملت كلامي إلا كوب جاي وكوب رايح، معقول ابن آدم مل",0
"ٰاتغاضى واتغيشم واتسيّب
و اتظاهر بـ الامور المستقره

من نشدني من بعيد ومن قريّب
قلت مافيه اطيب من الحال مره

واظهر",0
خلوا الشعب الاماراتي يقول رأيه و يتكلم ما انتم فاعلون به  محرم عليه حتى الظهور في القنواة التلفزيونية,0
"كلامك كان واقعا الا السطر الاخير
رحلت بدون وداع او استئذان او ارجاع امانات
هي محصلة صفرية بل س",0
لا العكس العرب أقلية ترا الناس كمان تعرف كيف تتناسل خذ عندك مثال الصين والهند البيئة الع,0
"نحن مع الملك حتى الموت لا نقاش طبعا ، الله ينصرو ويخليه لينا ، لكن اشعر بالغضب لانهم يسخ",0
"#رولا_طبش مع #وهلق_شو
احتقرت الانسانية بكل معانيها بإتهام وإعطاء الضوء الاخضر بإعتراض سيارات الاسعاف بحجة نقلها لاس",0
شوف الإنسان إلى يزعل ويبقى محافظ على الفاظه هذا انسان محترم ويرد عليك في حدود الموضوع والانسان الي اول ما يزعل تسمع,0
منسق عام جبهة العمل الإسلامي في لبنان إن ما حصل بالأمس وما استتبعه اليوم في خلدة يدعونا ان  نتساءل عن خطورة التوقيت,0
بالاردن بلاجكة ببذلوا كل جهدهم في الاساءة للاردن وتاريخة وهويتة وأهلة وقامات ورموز اردنية بشكل متكرر وبياكلوا حق اب,0
"__ متحلفش بس عشان في لعيبة من تحت ايده طلعو في اوقات احسن ما فيهم و اوقات مع زيدان نفسه اوحش حاجة برده 

ف",0
تغريدة الهدف منها استفزاز الشعب الأردني وإثارة الفتنه بين الشعبين ترا كل الدول تتطور بتطور التكنولوجيا يعني طبيعي ا,0
"_ لو كل احد الشي الي ما يرضاه على نفسه ما يرضاه  لغيره كان سارت الدنيا جنه 
و لاكان سار",0
"مع شراء او بلا شراء 
الاغنية تراند بكل الدول العربية و حتى المانيا و تركيا وصلت تراند عالمي باقل من يوم  
وغير ا",0
"__ يا علي اخي قلت لكم السياسة وجع راس 
ووقنعنا كله يدمي القلب حرب يروح ضحيتها 
كل يوم خيرة رجال اليمن",0
"أغرقت بي سفن الايام في معبر مضيق
قبل اوصّل حلم عمري ل تحقيق الهدف

ماقدرت احذف اجابه ولا اكلم صديق
ولا قدرت أحقق ال",0
"غلطان يوم اني اضحي و اداريك 
هواك مع غيري و احسبن الهوا لي

وراك تقفي يوم جرحي يناديك
يوم ان قلبي صافيٍ لك زلالي

خ",0
يعني ل شو البهدلة؟  مليون منين اجو؟ من السما!! ليه مابتتركوا الاغنيه تاخد ارقاما الحقيقيه وتاخد حقها! احسن من هالف,0
_  __ هو ياعيب بالموقع عند روتانا مكان بيضيف مشاهدات من الاول واجي حط كلو مر,0
"خلينا متفقين ان الاغنيه ترند عالمي وقبل ما تنزل كانت اربع ايام متواصل ترند
وان الاغنيه واصله بس في يمكن الصفحه عند",0
يا ويلكم اذا شفت اي احد منكم يقول اليسا تشتري,0
"انا ما صرعت شي بخصوص اليسا ما بتهمني 🤪
طيب نفس الشي اليسا كمان ما خصها الحق عالشركة 🤣🤣🤣 
ه",0
"يالبى قلبك يالالماني جعل قليبي مثل قليبك
أنت تقول جهزوا فلوس الغرامات من الحين من بؤك لباب السماءإذ",0
"_ المصريين اللي بجد وراك يا محمود 
عشان عارفين إنك شريف ووطني 
ويكفيك انك أسست حركة تمرد لوحدها عشان تكو",0
"شو العامل المشترك بين 
#معذور_قلبي  #مغرومة ؟! 
مافي كورال ، كلو بصوت نجوى ، وللحق انا بحب يكون فيه كورال مثل",0
_    _ تمني رزقك واطلبي الله بعيد عن تخبيب الأزواج على زوجا,0
"متلازمة بروتيوس تحدث نتيجة طفرة في جين []، وهو المسؤول عن إنتاج أنزيم مهم لتجديد الخلايا ولتوازن نمو الأنسجة
س",0
_ _ _ _,0
"أهم مافي الدين هو إخلاص النية لوجه الله سبحانه
ولا ينتفع عبد بعمل مالم تكن نيته خالصة لله
وهذاأصل عظيم من أصول الدي",0
"محبوبتىاميرتى❤
أعطيتك وعــــد بالعشق وأنــــا للوعود أصــون😘
ووهبتك قلب رقيق وفي الحب حنــون😘
والوفاء أمر مفروض م",0
"انا لي مواقف واضحه ماعليها غبار
لامنك جهلت انشد ترى الكل خابرها

انا املك كرامة ذات ماهي للأستئجار
تعيش الكرامة لو",0
إخوان ابو سنيده مرتضى وولاده شوقي السعيد أحمد عيد عبد الملك أحمد جم,0
"وفرق بين مؤسس من ١٢٠ سنه ومن مؤسس من ٣٠٠ سنه يا ناصرالنصرالله

وفرق بين مؤسس بايق البلد واراضي البلد وم",0
شي عجيب لما تقطع علاقة سنوات طويله وفجاءه دورني وتبي تلقاني ع خبرك ! لا والعذر القبيح ضروف الحياه ي ظالمه هاذا مزاج,0
"ٰاتغاضى واتغيشم واتسيّب
و اتظاهر بـ الامور المستقره

من نشدني من بعيد ومن قريّب
قلت مافيه اطيب من الحال مره

واظهر",0
"المشكله منكم تسمعون من شيخين وتعتقدون انهم ملائكه مايغلطون، حابه اقولك ان الي ذكرتيه قال ان صو",0
"_ مارك توين كان محب للعلم واشهر اصدقائه اينشتاين و تيسلا  اشهر علماء العصر، صاحب  التصريح",0
انااا مش عارفة ليش احنا عايشين طالما مش ماخذين  ابسط حقوقنا لا في كهرب ولا في مية و لا في وظيفة محترمة لشب قد الحيط,0
"استغفر الله العظيم 
الله يهديك ويهدينا جميعاً 
يا أخي أشرف أنت الآن مخالف للواجب 
مو م",0
"من نشدني من بعيد ومن قريب
قلت مافيه اطيب من الحال مره

واظهر الهيبه على العالم واغيب 
ضيقةٍ حطت لها فالصدر جره 

اش",0
"سأَكتبُ على باب غرفتي” كُل زيارةٍ هي اعتداء” أو ”ارحموني، لا تدخلوا” أو ” كل الوجوه تُقلقني” أو ” غائبٌ دوماً” أو ”",0
_  _  _  انت شوف بلدك وانتقد اللي دمرها و اوصلكم الى ح,0
"سأَكتبُ على مدخل منزلي” كُل زيارةٍ هي اعتداء” أو ”ارحموني، لا تدخلوا” أو ” كل الوجوه تُقلقني” أو ” غائبٌ دوماً” أو",0
_ بس فهمني منو من الفتح انطه شهيد واحد اتحداك بالعباس كل الشهداء من عامة الناس والبسطاء والفقراء وتم المتا,0
"ٰاتغاضى واتغيشم واتسيّب
و اتظاهر بـ الامور المستقره

من نشدني من بعيد ومن قريّب
قلت مافيه اطيب من الحال مره

واظهر",0
"بعد ١٠ سنوات من العذاب والقهر، بات من الواضح أن الثورة لم تقم لتنتصر ولم تقم لتحكم الثورة السورية العظيمة هي صرخة",0
